2024-08-14 00:16:58.812 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 47765 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
Caused by: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'memberServiceImpl': Invocation of init method failed; nested exception is org.hibernate.LazyInitializationException: could not initialize proxy [com.freebe.code.business.meta.entity.Member#2] - no Session
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:160)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.applyBeanPostProcessorsBeforeInitialization(AbstractAutowireCapableBeanFactory.java:440)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.initializeBean(AbstractAutowireCapableBeanFactory.java:1796)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:620)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:542)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:335)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
	at org.springframework.beans.factory.support.AbstractBeanFactory.doGetBean(AbstractBeanFactory.java:333)
	at org.springframework.beans.factory.support.AbstractBeanFactory.getBean(AbstractBeanFactory.java:208)
	at org.springframework.beans.factory.config.DependencyDescriptor.resolveCandidate(DependencyDescriptor.java:276)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.doResolveDependency(DefaultListableBeanFactory.java:1380)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.resolveDependency(DefaultListableBeanFactory.java:1300)
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement.resolveFieldValue(AutowiredAnnotationBeanPostProcessor.java:656)
	... 25 common frames omitted
Caused by: org.hibernate.LazyInitializationException: could not initialize proxy [com.freebe.code.business.meta.entity.Member#2] - no Session
	at org.hibernate.proxy.AbstractLazyInitializer.initialize(AbstractLazyInitializer.java:170)
	at org.hibernate.proxy.AbstractLazyInitializer.getImplementation(AbstractLazyInitializer.java:310)
	at org.hibernate.proxy.pojo.bytebuddy.ByteBuddyInterceptor.intercept(ByteBuddyInterceptor.java:45)
	at org.hibernate.proxy.ProxyConfiguration$InterceptorDispatcher.intercept(ProxyConfiguration.java:95)
	at com.freebe.code.business.meta.entity.Member$HibernateProxy$FYQnDJhC.setName(Unknown Source)
	at com.freebe.code.business.meta.service.impl.MemberServiceImpl.toVO(MemberServiceImpl.java:247)
	at com.freebe.code.business.meta.service.impl.MemberServiceImpl.loadData(MemberServiceImpl.java:79)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:498)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleElement.invoke(InitDestroyAnnotationBeanPostProcessor.java:389)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeInitMethods(InitDestroyAnnotationBeanPostProcessor.java:333)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeInitialization(InitDestroyAnnotationBeanPostProcessor.java:157)
	... 37 common frames omitted
2024-08-14 16:50:26.353 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 16:50:26.357 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-14 16:50:26.557 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable -- 
2024-08-14 16:50:26.558 [restartedMain] INFO  org.springframework.boot.devtools.env.DevToolsPropertyDefaultsPostProcessor -- For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG' -- 
2024-08-14 16:50:28.122 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-14 16:50:28.362 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 232 ms. Found 17 JPA repository interfaces. -- 
2024-08-14 16:50:29.861 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-14 16:50:29.875 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:50:29.876 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-14 16:50:29.876 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-14 16:50:29.994 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-14 16:50:29.995 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 3435 ms -- 
2024-08-14 16:50:30.551 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Starting... -- 
2024-08-14 16:50:30.904 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Start completed. -- 
2024-08-14 16:50:32.780 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:50:35.155 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@3ae56ac3 -- 
2024-08-14 16:50:35.308 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-14 16:50:36.147 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-14 16:50:36.422 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-14 16:50:36.610 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: eefaf63d-9816-4e05-9c82-cba0186a1081
 -- 
2024-08-14 16:50:36.751 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5f1d2072, org.springframework.security.web.context.SecurityContextPersistenceFilter@197a7fec, org.springframework.security.web.header.HeaderWriterFilter@44070382, org.springframework.web.filter.CorsFilter@19849377, org.springframework.security.web.authentication.logout.LogoutFilter@36015750, com.freebe.code.web.filter.JWTAuthenticationFilter@1456f792, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3156ad63, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@b4cc076, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@291b5d4c, org.springframework.security.web.session.SessionManagementFilter@34d63e8f, org.springframework.security.web.access.ExceptionTranslationFilter@57df4461, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@1f35ba0e] -- 
2024-08-14 16:50:36.892 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:50:36.912 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-14 16:50:38.557 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 12.722 seconds (JVM running for 13.43) -- 
2024-08-14 16:50:42.870 [http-nio-8990-exec-2] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-14 16:50:42.871 [http-nio-8990-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-14 16:50:42.877 [http-nio-8990-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 6 ms -- 
2024-08-14 16:55:45.222 [Thread-5] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:55:45.242 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown initiated... -- 
2024-08-14 16:55:45.270 [Thread-5] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-1 - Shutdown completed. -- 
2024-08-14 16:55:45.684 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeAir.lan with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-14 16:55:45.685 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-14 16:55:46.242 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-14 16:55:46.327 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 84 ms. Found 17 JPA repository interfaces. -- 
2024-08-14 16:55:46.641 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-14 16:55:46.647 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:55:46.648 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-14 16:55:46.648 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-14 16:55:46.672 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-14 16:55:46.672 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 970 ms -- 
2024-08-14 16:55:46.903 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-2 - Starting... -- 
2024-08-14 16:55:46.971 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-2 - Start completed. -- 
2024-08-14 16:55:47.566 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-14 16:55:48.501 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@373ae107 -- 
2024-08-14 16:55:48.571 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-14 16:55:48.782 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-14 16:55:48.827 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-14 16:55:48.850 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 61e01b17-7933-4f5b-aa9a-595d65b8bdb6
 -- 
2024-08-14 16:55:48.860 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7b2198b3, org.springframework.security.web.context.SecurityContextPersistenceFilter@1118a82e, org.springframework.security.web.header.HeaderWriterFilter@35e3ae70, org.springframework.web.filter.CorsFilter@63073eb4, org.springframework.security.web.authentication.logout.LogoutFilter@2629cec8, com.freebe.code.web.filter.JWTAuthenticationFilter@5591a1a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7e9da980, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5625180d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@646c7572, org.springframework.security.web.session.SessionManagementFilter@3ed35ec5, org.springframework.security.web.access.ExceptionTranslationFilter@41a5d9f4, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@313af04e] -- 
2024-08-14 16:55:48.891 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-14 16:55:48.895 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-14 16:55:49.681 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 4.15 seconds (JVM running for 324.552) -- 
2024-08-14 16:55:49.701 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-14 16:57:11.976 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-14 16:57:11.985 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-14 16:57:11.992 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 6 ms -- 
2024-08-14 18:51:40.996 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=2m52s821ms). -- 
2024-08-14 19:25:22.494 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=33m41s500ms). -- 
2024-08-14 19:51:14.939 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=25m52s445ms). -- 
2024-08-14 20:55:42.929 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=1h4m27s991ms). -- 
2024-08-14 21:29:57.502 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=33m14s511ms). -- 
2024-08-14 23:07:17.408 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=1h37m19s906ms). -- 
2024-08-14 23:34:29.967 [HikariPool-2 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool -- HikariPool-2 - Thread starvation or clock leap detected (housekeeper delta=27m12s557ms). -- 
