2024-08-15 00:50:17.114 [Thread-8] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 01:38:53.566 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 01:38:53.584 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: adcbf40e-e5c1-4c94-8235-c6d395a03a3c
 -- 
2024-08-15 01:38:53.592 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@4a8b0787, org.springframework.security.web.context.SecurityContextPersistenceFilter@5a5d25ae, org.springframework.security.web.header.HeaderWriterFilter@77075e5b, org.springframework.web.filter.CorsFilter@7f8f1d80, org.springframework.security.web.authentication.logout.LogoutFilter@f0f254a, com.freebe.code.web.filter.JWTAuthenticationFilter@64b6658e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@51367ec8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1c8e0733, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@19c16f74, org.springframework.security.web.session.SessionManagementFilter@69a9297b, org.springframework.security.web.access.ExceptionTranslationFilter@da0d81d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@21228274] -- 
2024-08-15 01:38:53.609 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 01:38:53.611 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 01:38:53.988 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.389 seconds (JVM running for 14837.054) -- 
2024-08-15 01:38:53.999 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-15 01:39:12.812 [Thread-73] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 01:39:12.821 [Thread-73] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-18 - Shutdown initiated... -- 
2024-08-15 01:39:12.861 [Thread-73] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-18 - Shutdown completed. -- 
2024-08-15 01:39:13.515 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 01:39:13.521 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 01:39:13.860 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 01:39:13.922 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 59 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 01:39:14.106 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 01:39:14.112 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 01:39:14.113 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 01:39:14.113 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-15 01:39:14.121 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-15 01:39:14.121 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 580 ms -- 
2024-08-15 01:39:14.169 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Starting... -- 
2024-08-15 01:39:14.276 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Start completed. -- 
2024-08-15 01:39:14.573 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 01:39:15.062 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@636d3be2 -- 
2024-08-15 01:39:15.085 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 01:39:15.169 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 01:39:15.186 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 01:39:15.201 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 7198c232-724c-42c4-b399-df6f3f8d5fbc
 -- 
2024-08-15 01:39:15.211 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7208ded3, org.springframework.security.web.context.SecurityContextPersistenceFilter@7bfa124f, org.springframework.security.web.header.HeaderWriterFilter@51da121d, org.springframework.web.filter.CorsFilter@779dc4a, org.springframework.security.web.authentication.logout.LogoutFilter@4343d53a, com.freebe.code.web.filter.JWTAuthenticationFilter@24860a14, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5a5c3eef, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5b979543, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7d5ecd8b, org.springframework.security.web.session.SessionManagementFilter@27a280ce, org.springframework.security.web.access.ExceptionTranslationFilter@26e0fcfb, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6d49d2bb] -- 
2024-08-15 01:39:15.228 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 01:39:15.230 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 01:39:15.584 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.272 seconds (JVM running for 14858.65) -- 
2024-08-15 01:39:15.595 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-15 01:39:24.140 [Thread-77] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 01:39:24.146 [Thread-77] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Shutdown initiated... -- 
2024-08-15 01:39:24.180 [Thread-77] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-19 - Shutdown completed. -- 
2024-08-15 01:39:24.789 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 01:39:24.794 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 01:39:25.124 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 01:39:25.178 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 51 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 01:39:25.351 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 01:39:25.354 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 01:39:25.355 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 01:39:25.355 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
2024-08-15 01:39:25.364 [restartedMain] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring embedded WebApplicationContext -- 
2024-08-15 01:39:25.364 [restartedMain] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext -- Root WebApplicationContext: initialization completed in 549 ms -- 
2024-08-15 01:39:25.415 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Starting... -- 
2024-08-15 01:39:25.521 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Start completed. -- 
2024-08-15 01:39:25.828 [restartedMain] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Initialized JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 01:39:26.319 [restartedMain] INFO  com.freebe.code.common.CommonExecutor -- 启动线程： com.freebe.code.business.meta.service.impl.TransactionTimer$1@5a57ab92 -- 
2024-08-15 01:39:26.341 [restartedMain] WARN  org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$JpaWebConfiguration -- spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning -- 
2024-08-15 01:39:26.429 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer -- LiveReload server is running on port 35729 -- 
2024-08-15 01:39:26.445 [restartedMain] WARN  org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration -- Cannot find template location: classpath:/templates/ (please add some templates or check your Thymeleaf configuration) -- 
2024-08-15 01:39:26.458 [restartedMain] INFO  org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration -- 

Using generated security password: 7ae1eb64-e600-4b9b-9b4e-3dcf63dfd059
 -- 
2024-08-15 01:39:26.465 [restartedMain] INFO  org.springframework.security.web.DefaultSecurityFilterChain -- Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3885f36d, org.springframework.security.web.context.SecurityContextPersistenceFilter@375d069e, org.springframework.security.web.header.HeaderWriterFilter@7b87735e, org.springframework.web.filter.CorsFilter@4997eab9, org.springframework.security.web.authentication.logout.LogoutFilter@3410d2cc, com.freebe.code.web.filter.JWTAuthenticationFilter@79aa3c96, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5cfd05a8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1ca080ea, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@68a8bea1, org.springframework.security.web.session.SessionManagementFilter@7de1521c, org.springframework.security.web.access.ExceptionTranslationFilter@15ffd693, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4d5fba5f] -- 
2024-08-15 01:39:26.480 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Starting ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 01:39:26.482 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat started on port(s): 8990 (http) with context path '' -- 
2024-08-15 01:39:26.818 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Started GeneralApplication in 2.201 seconds (JVM running for 14869.884) -- 
2024-08-15 01:39:26.826 [restartedMain] INFO  org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener -- Condition evaluation unchanged -- 
2024-08-15 01:39:42.479 [http-nio-8990-exec-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] -- Initializing Spring DispatcherServlet 'dispatcherServlet' -- 
2024-08-15 01:39:42.488 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Initializing Servlet 'dispatcherServlet' -- 
2024-08-15 01:39:42.492 [http-nio-8990-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet -- Completed initialization in 2 ms -- 
2024-08-15 01:39:42.942 [http-nio-8990-exec-1] WARN  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver -- Resolved [java.lang.NullPointerException] -- 
2024-08-15 01:40:06.296 [Thread-81] INFO  org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean -- Closing JPA EntityManagerFactory for persistence unit 'default' -- 
2024-08-15 01:40:06.302 [Thread-81] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Shutdown initiated... -- 
2024-08-15 01:40:06.340 [Thread-81] INFO  com.zaxxer.hikari.HikariDataSource -- HikariPool-20 - Shutdown completed. -- 
2024-08-15 01:40:06.954 [restartedMain] INFO  com.freebe.code.GeneralApplication -- Starting GeneralApplication using Java 1.8.0_372-internal on zhengbiaodeMacBook-Air.local with PID 52121 (/Users/zhengbiaoxie/Workspace/code-wander-backend/target/classes started by zhengbiaoxie in /Users/zhengbiaoxie/Workspace/code-wander-backend) -- 
2024-08-15 01:40:06.959 [restartedMain] INFO  com.freebe.code.GeneralApplication -- No active profile set, falling back to default profiles: default -- 
2024-08-15 01:40:07.282 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Bootstrapping Spring Data JPA repositories in DEFAULT mode. -- 
2024-08-15 01:40:07.333 [restartedMain] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate -- Finished Spring Data repository scanning in 48 ms. Found 17 JPA repository interfaces. -- 
2024-08-15 01:40:07.501 [restartedMain] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer -- Tomcat initialized with port(s): 8990 (http) -- 
2024-08-15 01:40:07.505 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol -- Initializing ProtocolHandler ["http-nio-8990"] -- 
2024-08-15 01:40:07.506 [restartedMain] INFO  org.apache.catalina.core.StandardService -- Starting service [Tomcat] -- 
2024-08-15 01:40:07.506 [restartedMain] INFO  org.apache.catalina.core.StandardEngine -- Starting Servlet engine: [Apache Tomcat/9.0.54] -- 
